dbms	?column?	schemaname	tablename	column	?column?	type	?column?	?column?	?column?	?column?	?column?
postgresql	""	public	temp_me_and_my_home_non_fixed	user_age	""	character varying(16383)	""	""	""	""	""
postgresql	""	public	temp_postcode_lookaftermybillsauto	postcode	""	character varying(511)	""	""	""	""	""
postgresql	""	public	temp_postcode_lookaftermybillsauto	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	temp_postcode_lookaftermybillsauto	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	temp_postcode_lookaftermybillsauto	count	""	integer	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	accountid	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	amount	""	double precision	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	createddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	energytype	""	character varying(10)	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	from_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	statementid	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	to_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_annual_statements	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_all	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_all	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_all	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_all	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_all	count	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_dev	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_dev	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_dev	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_dev	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_uat	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_uat	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_uat	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_elec_audit_uat	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_all	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_all	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_all	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_all	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_all	count	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_dev	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_dev	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_dev	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_dev	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_uat	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_uat	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_uat	etlchangetype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	temp_ref_registrations_status_gas_audit_uat	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	imperial_meter	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	gas_consumption	""	double precision	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_account_gas_greater_20kwh	gas_consumption_in_kwh	""	double precision	""	""	""	""	""
postgresql	""	public	vw_account_live	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_account_live	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_lat_lon	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_lat_lon	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_lat_lon	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_lat_lon	account_count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_only_lat_lon	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_only_lat_lon	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_only_lat_lon	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_elec_only_lat_lon	account_count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_accounts_live_gas_lat_lon	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_accounts_live_gas_lat_lon	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_gas_lat_lon	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_accounts_live_gas_lat_lon	account_count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	associationstartdate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	associationenddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	supplystartdate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	supplyenddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	issmart	""	boolean	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	issmartcommunicating	""	boolean	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_acl_gaselec_dual	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_elec_happy	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_elec_happy	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_acl_reg_elec_not_happy	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_elec_not_happy	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gas_happy	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gas_happy	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gas_not_happy	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gas_not_happy	status	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gaselec_happy	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gaselec_happy	status_gas	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_acl_reg_gaselec_happy	status_elec	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_base	igloo_user_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_base	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_base	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_base	meterpoint_type	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_base	supply_startdate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_base	supply_enddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_base	account_status	""	text	""	""	""	""	""
postgresql	""	public	vw_base	is_meterpoint_active	""	text	""	""	""	""	""
postgresql	""	public	vw_base	has_enddate_before_startdate	""	integer	""	""	""	""	""
postgresql	""	public	vw_base	reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_base	reading_in_kwh	""	double precision	""	""	""	""	""
postgresql	""	public	vw_base	meter_reading_datetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_base	meter_reading_source	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_calendar	datum	""	date	""	""	""	""	""
postgresql	""	public	vw_calendar	quarter	""	integer	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	billable	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	required	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	no_of_digits	""	integer	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	current_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	max_previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	corrected_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	meter_rolled_over	""	text	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	billable	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	haslivecharge	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	hasregisteradvance	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterpointnumber	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterreadingdatetime	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meterserialnumber	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	registerreference	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	required	""	boolean	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	no_of_digits	""	integer	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	readingvalue	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	current_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	max_previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	corrected_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	meter_rolled_over	""	text	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_pa	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meter_point_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meter_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meter_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	register_reading_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	meterreadingcreateddate	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	previous_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	current_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_corrected_round_clock_reading_valid	corrected_reading	""	double precision	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_elec	count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	created_at	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_current_cust_novalid_read_9months_gas	count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_elec	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_elec	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_elec	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_elec	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_elec	count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_gas	external_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_gas	meterreadingsourceuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_gas	meterreadingstatusuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_gas	meterreadingtypeuid	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_current_cust_valid_read_9months_gas	count	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	cdbpostcode	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_nationwide	noproperties	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	supply_address_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	cdbpostcode	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	latitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	longitude	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_customer_southern	noproperties	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	elec_gsp	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	elec_ssc	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	meterpoint_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	supplyend_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	meter_removed_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	register_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	no_of_digits	""	integer	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_min_created_date_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_max_created_date_elec	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_min_readings_elec	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_max_readings_elec	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_months_diff_elec	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_days_diff_elec	""	bigint	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	read_consumption_elec	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	industry_eac	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	tpr	""	character varying(255)	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	d18_st_date	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	ppc_sum	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_eac	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edc	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_1	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_2	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_3	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_4	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_5	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_6	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_7	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_8	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_9	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_10	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_11	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_12	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_13	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_14	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_15	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_16	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_17	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_18	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_19	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_20	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_21	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_22	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_23	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_24	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_25	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_26	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_27	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_28	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_29	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_30	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_31	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_32	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_33	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_34	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_35	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_36	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_37	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_38	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_39	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_40	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_41	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_42	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_43	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_44	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_45	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_46	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_47	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	igloo_edhc_48	""	double precision	""	""	""	""	""
postgresql	""	public	vw_igloo_daily_and_hourly_calculated_reads	etlchange	""	timestamp without time zone	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status	has_null	""	integer	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec	has_null	""	integer	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec_only	account_id	""	bigint	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec_only	meterpointtype	""	character varying(1)	""	""	""	""	""
postgresql	""	public	vw_meterpoint_status_elec_only	has_null	""	integer	""	""	""	""	""
